years,place,lat,lon
21,pacifica,37.613825,-122.486919
47,henderson,37.836154,-87.590013
17,kawartha lakes,44.350000,-78.750000
9,sheffield lake,41.487540,-82.101537
37,lebanon,39.435337,-84.202992
18,cornelius,35.486803,-80.860074
27,wixom,42.524755,-83.536327
39,monroe,41.916434,-83.397710
7,hemingford,42.321629,-103.072976
42,johnston,41.671389,-93.705833
25,dacula,33.988716,-83.897957
13,east windsor,41.916136,-72.557880
2,upland,40.475597,-85.494417
6,toccoa,34.577321,-83.332385
39,catskill,42.217310,-73.864573
10,gloucester,42.615928,-70.661989
10,southern pines,35.174047,-79.392254
3,newton,35.669855,-81.221471
0,north liberty,41.741514,-91.609326
21,houston,37.326159,-91.955988
5,aston,39.869200,-75.440299
35,swampscott,42.470944,-70.917556
14,antioch,42.477242,-88.095640
45,dunn loring,38.893445,-77.221648
24,brookfield,42.213982,-72.102299
49,fort stockton,30.894043,-102.879322
50,leesville,31.143519,-93.260998
27,new rochelle,40.911488,-73.782355
8,tallulah,32.408476,-91.186777
49,jasper,33.831218,-87.277505
34,sandy,40.572500,-111.859722
21,west bridgewater,42.018989,-71.007821
50,pulaski,35.199802,-87.030841
8,mount clemens,42.597256,-82.877975
5,marshville,34.988486,-80.367008
47,celina,33.324559,-96.784442
6,newport,35.967041,-83.187658
30,melbourne,28.083627,-80.608109
20,melrose,42.458429,-71.066163
39,princeton,33.180116,-96.498042
21,maryville,35.756472,-83.970459
17,boxborough,42.483420,-71.516714
33,waterville,44.218853,-93.568002
10,worthington,43.621098,-95.594144
47,wisconsin dells,43.627479,-89.770958
5,powell,44.753841,-108.757352
13,north hampton,42.973762,-70.835179
32,tarrytown,41.076208,-73.858746
38,wellington,40.703871,-105.008586
38,hobart,41.532259,-87.255035
38,edinburg,26.301737,-98.163343
7,la vernia,29.356348,-98.115563
15,cerritos,33.858348,-118.064787
16,independence,42.468598,-91.889339
32,prescott valley,34.610024,-112.315721
8,sherborn,42.238986,-71.369781
47,salem,40.900892,-80.856750
28,odenton,39.083998,-76.700246
37,northfield,39.370394,-74.550155
4,monrovia,39.372243,-77.270986
38,copiague,40.681489,-73.399845
50,mays landing,39.452338,-74.727663
24,old town,44.934235,-68.645309
5,hinesburg,44.329220,-73.110679
26,chicoutimi,48.422159,-71.061886
50,ridgefield park,40.857044,-74.021529
13,longmeadow,42.050102,-72.582864
32,gray,43.885632,-70.331719
38,murphysboro,37.764495,-89.335089
9,daytona beach,29.210815,-81.022833
49,elkin,36.244301,-80.848404
17,charlotte,44.309848,-73.260993
9,elon,36.098276,-79.511543
8,santee,32.838383,-116.973917
50,holmdel,40.345109,-74.184032
15,montebello,34.016505,-118.113754
42,atlantic,41.403601,-95.013878
5,eagle bend,46.164963,-95.039194
19,hollis,42.742517,-71.589534
27,elkins,38.925940,-79.846735
43,cornwall,45.021276,-74.730345
28,bremen,41.446436,-86.148058
17,harrells,34.727670,-78.201105
39,big stone gap,36.860026,-82.777917
19,pennsburg,40.390933,-75.492125
19,college place,46.049303,-118.388301
13,kiln,30.409083,-89.435052
50,mcminnville,45.210116,-123.198716
6,colts neck,40.287611,-74.172365
28,hopewell,37.304315,-77.287200
36,castlegar,49.323741,-117.659334
40,cecilton,39.404001,-75.867439
35,georgetown,38.690113,-75.385473
21,peterborough,44.309058,-78.319747
8,pocatello,42.871303,-112.445534
7,mount pleasant,43.597807,-84.767514
26,keswick,38.013429,-78.358622
35,union,44.207642,-69.282150
32,wauconda,42.258912,-88.139247
11,streator,41.120867,-88.835352
32,richmond,44.405313,-72.992413
6,san marcos,29.883275,-97.941394
12,freeland,41.016751,-75.897143
39,westport,41.141472,-73.357905
0,selma,36.570784,-119.612077
0,ste. genevieve,37.978662,-90.047558
2,logan,39.540067,-82.407099
47,amory,33.984277,-88.488099
11,harriman,41.308427,-74.144590
46,laguna niguel,33.522526,-117.707553
44,el segundo,33.919180,-118.416465
47,clarksville,36.624030,-78.556945
33,tombstone,31.712868,-110.067576
3,chesterfield,38.663108,-90.577067
14,okeechobee,27.243935,-80.829783
24,santa fe,29.378013,-95.105762
44,montgomery,41.527594,-74.236816
33,cass city,43.600851,-83.174669
7,boulder,40.014986,-105.270546
6,flora,40.547259,-86.524443
40,andalusia,31.308504,-86.483291
23,somers,41.985193,-72.446080
2,gates mills,41.517552,-81.403448
43,mesa,33.415184,-111.831472
6,hoffman estates,42.062991,-88.122720
21,springhill,33.005969,-93.466840
44,fairfield,31.724613,-96.165248
38,fort bragg,35.139167,-78.999167
5,pleasant valley,41.744538,-73.821244
27,de motte,41.193718,-87.198642
19,monroe,47.855377,-121.970958
0,west grove,39.822053,-75.827441
38,itasca,41.975029,-88.007291
45,perryville,37.724220,-89.861220
2,carmichael,38.617127,-121.328284
32,connellsville,40.017852,-79.589483
40,oelwein,42.678495,-91.911959
13,williston,44.445443,-73.099194
41,novato,38.107420,-122.569703
29,dalhart,36.059477,-102.513250
23,syracuse,41.427826,-85.752489
48,lincolnton,35.473745,-81.254525
42,albion,43.246448,-78.193632
38,harrodsburg,37.762298,-84.843285
42,district heights,38.857613,-76.889417
22,milton,41.012030,-76.847741
47,gibbsboro,39.838170,-74.964889
44,anthony,32.003990,-106.605826
31,battle ground,45.780949,-122.533431
32,naples,43.970514,-70.610867
49,conshohocken,40.079277,-75.301571
22,safety harbor,27.990853,-82.693155
22,bedford hills,41.236219,-73.700855
32,south jordan,40.562170,-111.929658
1,bala cynwyd,40.013142,-75.230404
35,spearman,36.198366,-101.192380
44,gordo,33.320118,-87.902796
42,fairburn,33.567056,-84.581042
37,kingstree,33.667664,-79.830626
50,oroville,39.513775,-121.556359
32,alton,43.454167,-71.219722
11,lake orion,42.784475,-83.239661
15,guthrie,35.878937,-97.425318
29,barrie,44.389356,-79.690332
47,bethany,40.268334,-94.028286
15,lanesville,38.237013,-85.985801
20,chateauguay,45.360159,-73.749403
41,opelousas,30.533530,-92.081509
27,pontotoc,34.247883,-88.998673
7,halifax,36.765971,-78.928344
26,livingston,37.386883,-120.723533
29,murrieta,33.553914,-117.213923
2,gatlinburg,35.714259,-83.510164
19,plaistow,42.836478,-71.094780
40,englewood,39.877555,-84.302167
10,kendall park,40.420939,-74.560711
33,lincolnton,33.792348,-82.479018
6,morrilton,35.150917,-92.744054
0,forney,32.748185,-96.471931
26,milan,39.121166,-85.131346
16,fountain valley,33.709185,-117.953670
20,rexford,42.856336,-73.888611
15,saint clair,40.720645,-76.191054
37,nyack,41.090652,-73.917915
46,fairfield,41.007222,-91.965833
6,springville,33.775100,-86.471651
34,twin lakes,42.531129,-88.248146
40,manchester,32.859854,-84.619925
16,greenwich,43.090562,-73.498626
31,ladera ranch,33.550735,-117.641172
20,stroudsburg,40.986761,-75.194625
6,blauvelt,41.063430,-73.957638
9,chico,39.728494,-121.837478
31,hope hull,32.269519,-86.356738
24,paducah,37.083389,-88.600048
23,scottsbluff,41.866634,-103.667166
34,cedar springs,43.223360,-85.551424
39,luling,29.932150,-90.366469
31,bridgeton,39.427337,-75.234077
44,windsor,38.532240,-93.522154
33,haverhill,44.034510,-72.063978
14,groveland,28.558055,-81.851189
7,splendora,30.232991,-95.161044
35,ligonier,41.465882,-85.587485
26,amenia,41.849260,-73.556792
35,godfrey,38.955603,-90.186776
49,princess anne,38.202899,-75.692427
37,page,36.914722,-111.455833
13,hemet,33.747520,-116.971968
39,mount morris,43.118637,-83.694958
39,cisco,32.388186,-98.979234
30,mercier,45.311465,-73.743229
43,flowood,32.309590,-90.138976
22,massena,44.928105,-74.891865
28,thibodaux,29.795763,-90.822871
28,rosemount,44.739410,-93.125772
15,manistee,44.244447,-86.324253
37,roanoke,33.004013,-97.225848
6,florence,38.998950,-84.626611
33,zapata,26.907260,-99.271425
2,wood dale,41.963362,-87.978956
46,lutherville-timonium,39.435409,-76.612388
20,hardinsburg,37.780059,-86.460534
39,springfield,39.930668,-75.320188
5,bradford,41.956495,-78.649163
21,cornwall-on-hudson,41.444816,-74.015696
12,rancho palos verdes,33.744461,-118.387017
34,molalla,45.147345,-122.577032
23,malvern,40.036218,-75.513812
42,bristow,38.723303,-77.536704
35,hudson,40.073594,-104.643020
36,bartlett,44.076944,-71.221111
37,abbotsford,49.054587,-122.328026
30,plainview,40.776488,-73.467345
45,pelican rapids,46.570792,-96.083112
39,homer,32.791813,-93.055718
44,milford,41.230698,-73.064036
32,elkridge,39.212607,-76.713581
18,west memphis,35.146480,-90.184539
13,attleboro,41.944544,-71.285608
32,lambertville,40.365939,-74.942945
50,dunbar,38.360651,-81.737349
5,white house,36.470323,-86.651384
32,new baltimore,42.681144,-82.736862
0,sheboygan falls,43.729162,-87.810644
18,danvers,42.575001,-70.932122
24,elk river,45.317222,-93.581111
39,mount joy,40.109818,-76.503300
22,mine hill township,40.877877,-74.593770
34,new durham,43.436747,-71.172289
13,sugarcreek,40.503120,-81.640958
22,courtice,43.910935,-78.788447
36,friendswood,29.529400,-95.201045
12,mustang,35.384226,-97.724487
37,cairo,42.298975,-73.998466
19,reeds spring,36.749783,-93.377964
3,dassel,45.081630,-94.306928
36,hartford,43.663741,-72.369699
49,fort oglethorpe,34.948964,-85.256900
11,clinton,43.048403,-75.378503
21,calhoun,34.502587,-84.951054
6,eastpointe,42.468370,-82.955475
8,kosciusko,33.057629,-89.587576
50,havertown,39.980833,-75.308889
49,titusville,41.627004,-79.673663
23,estes park,40.377206,-105.521665
12,freehold,40.260111,-74.273757
47,st. marys,30.756389,-81.571389
37,sylva,35.373711,-83.225980
41,blue ridge,33.297891,-96.401650
31,plainview,44.164966,-92.171557
4,fort wayne,41.079273,-85.139351
38,alexander city,32.944012,-85.953853
9,boston,42.358431,-71.059773
10,little silver,40.336777,-74.047084
40,woods cross,40.871612,-111.892160
39,seaside,36.621400,-121.818584
24,gastonville,40.257292,-79.995885
50,newbury,43.321465,-72.035917
46,saint clair shores,42.493100,-82.891134
25,nuevo laredo,27.481462,-99.509118
41,lexington,40.641424,-88.783400
21,magna,40.709112,-112.101609
26,charlotte hall,38.480956,-76.778022
35,ridley park,39.881224,-75.323799
27,sea cliff,40.848989,-73.644850
18,lufkin,31.338241,-94.729097
49,richford,44.996995,-72.671302
15,rancho mirage,33.739744,-116.412790
31,ankeny,41.731788,-93.600128
34,ho-ho-kus,40.996486,-74.101253
30,greenfield,42.587915,-72.599410
35,nephi,39.710234,-111.836322
6,toms river,39.953736,-74.197946
18,wabasha,44.371005,-92.038235
8,norwood,42.194391,-71.198969
29,newberry,34.274583,-81.618718
0,fort scott,37.839763,-94.708295
5,prospect heights,42.095305,-87.937569
45,oconomowoc,43.111673,-88.499266
34,clinton,32.341534,-90.321759
9,rancho cucamonga,34.106399,-117.593108
4,georgetown,38.209797,-84.558831
19,bell,33.977514,-118.187016
9,maryville,38.724500,-89.957244
23,logansport,40.754484,-86.356666
24,tijuana,32.488821,-116.961694
26,auburn,47.307323,-122.228453
37,harrison township,42.583595,-82.829342
50,monument,39.091659,-104.872758
25,chestnut hill,42.330380,-71.166187
22,sheridan,34.307041,-92.401265
4,yukon,35.506721,-97.762544
10,covington,40.117273,-84.353837
38,spearfish,44.490817,-103.859370
30,hampton falls,42.916223,-70.863811
19,parker,39.518600,-104.761363
4,lewiston,44.100351,-70.214776
39,west liberty,40.252277,-83.755766
34,universal city,29.548007,-98.291123
37,fostoria,41.156998,-83.416870
6,denver city,32.964548,-102.829096
3,bridgeport,33.210116,-97.754755
48,dubois,41.121012,-78.758326
8,lexington,35.650903,-88.393380
23,mohave county,35.214335,-113.763283
2,dover,40.001763,-76.850249
14,southwick,42.054817,-72.770372
44,huntsville,34.730369,-86.586104
9,troy,42.728412,-73.691785
21,thomaston,44.078957,-69.181696
26,orange city,28.948876,-81.298674
17,barnstead,43.338919,-71.278238
8,corning,42.142852,-77.054690
37,freeport,40.657602,-73.583183
3,clifton springs,42.961730,-77.139976
32,stow,41.159501,-81.440390
30,austell,33.812606,-84.634378
38,shelby,35.292351,-81.535646
13,bountiful,40.889390,-111.880771
11,centreville,39.041778,-76.066333
44,rancho cordova,38.589072,-121.302728
46,mariposa,37.484938,-119.966284
12,livingston,45.661410,-110.559956
42,sherman,41.578642,-73.497418
22,jackson,30.837404,-91.217609
43,gurnee,42.370300,-87.902019
14,rainsville,34.494254,-85.847749
17,pottsville,40.685646,-76.195499
19,hebron,41.657877,-72.365916
36,harrison,36.229794,-93.107676
6,anderson,34.503439,-82.650133
2,effingham,39.120042,-88.543383
15,potsdam,44.669781,-74.981308
20,lebanon,36.208110,-86.291102
39,lugoff,34.227371,-80.689249
21,granger,41.753382,-86.110838
4,sheridan,41.530031,-88.679797
15,killington,43.677568,-72.779825
30,rainbow city,33.954820,-86.041917
40,reynosa,26.071951,-98.281036
40,rye,43.001930,-70.769555
5,new orleans,29.951066,-90.071532
12,holloman afb,32.851211,-106.106210
16,clinton,40.636768,-74.909890
7,owensboro,37.771907,-87.111168
38,cary,35.791540,-78.781117
31,pawcatuck,41.377322,-71.833680
46,richmond,29.582181,-95.760783
32,marrero,29.899372,-90.100351
35,port washington,43.387225,-87.875644
22,peru,40.753653,-86.068881
4,north conway,44.053680,-71.128404
12,lemoore,36.300784,-119.782911
20,dalton,42.473696,-73.166214
14,nekoosa,44.312464,-89.904294
49,warren,41.237557,-80.818417
13,fontana-on-geneva lake,42.551374,-88.575208
32,elmwood,40.777815,-89.966502
46,blairsville,40.431180,-79.260869
26,kingston,42.936477,-71.053392
44,norman,35.222567,-97.439478
32,eagle butte,44.996389,-101.235833
10,pawling,41.562038,-73.602627
6,freeport,26.529640,-78.654510
5,mercer island,47.570655,-122.222067
19,big bear lake,34.243896,-116.911421
48,desoto,32.589858,-96.856945
31,spring valley,41.113151,-74.043752
14,hartington,42.622499,-97.264499
49,centerburg,40.304507,-82.696283
13,stuart,36.640970,-80.265609
4,estill,32.754891,-81.242047
1,black river falls,44.294683,-90.851531
9,brentwood,40.781209,-73.246227
21,middleton,43.097217,-89.504288
34,los lunas,34.806166,-106.733360
30,mountville,40.039264,-76.430796
42,romney,39.342043,-78.756684
10,layton,41.060222,-111.971053
16,long beach,30.350475,-89.152818
19,walterboro,32.905170,-80.666769
6,west boylston,42.366759,-71.785627
25,north wilkesboro,36.158465,-81.147584
50,voorhees township,39.851945,-74.961517
25,cantonment,30.597112,-87.364026
50,monticello,36.829794,-84.849113
15,burgettstown,40.382013,-80.392842
16,poplar bluff,36.756999,-90.392888
24,berwick,41.054529,-76.233268
24,green valley,31.854251,-110.993702
21,phoenix,33.448377,-112.074037
30,san mateo,37.562992,-122.325525
12,millersville,39.057478,-76.648582
44,wimberley,29.997436,-98.098620
9,middletown,41.445927,-74.422934
50,oregon,42.014751,-89.332328
25,harrison,40.746490,-74.156255
3,beltsville,39.034832,-76.907474
46,mount airy,36.499301,-80.607286
34,blacksburg,37.229573,-80.413939
34,fernley,39.607968,-119.251835
44,key largo,25.086515,-80.447280
31,hardwick,42.350000,-72.200000
43,jamul,32.716999,-116.876135
17,upland,34.097510,-117.648388
1,portsmouth,43.071755,-70.762553
0,dubois,43.533565,-109.630433
34,flemingsburg,38.422300,-83.733808
41,lavonia,34.435936,-83.106818
43,williamsport,41.241190,-77.001079
46,nassau,42.515915,-73.610116
31,englewood,40.892877,-73.972638
11,penetanguishene,44.768768,-79.933681
44,willow grove,40.143998,-75.115729
13,houston,29.760193,-95.369390
29,tualatin,45.384008,-122.763985
46,rio linda,38.691014,-121.448565
15,niles,41.182835,-80.765358
17,poughkeepsie,41.700371,-73.920970
10,wenham,42.604261,-70.891161
43,nokomis,27.119221,-82.444263
39,meadville,41.641444,-80.151448
0,rome,43.212847,-75.455730
28,weyauwega,44.321369,-88.933723
2,whitehouse,32.226821,-95.225504
43,paragould,36.058402,-90.497329
31,whiteland,39.550048,-86.079708
18,williamston,34.618447,-82.477905
12,bristol,41.677110,-71.266202
15,marion,37.730605,-88.933126
10,wayzata,44.974130,-93.506622
34,ringwood,41.113429,-74.245425
37,golden,39.755543,-105.221100
18,lebanon,38.603938,-89.807319
29,putney,42.975268,-72.521724
28,atlanta,33.748995,-84.387982
50,gaffney,35.071794,-81.649819
41,hibbing,47.427155,-92.937689
26,lakeside,32.857272,-116.922249
5,del rio,29.370886,-100.895867
44,royse city,32.975120,-96.332482
38,hilton,43.288116,-77.793342
3,riverbank,37.736040,-120.935490
16,clayton,37.941034,-121.935792
4,avon,41.451709,-82.035423
17,napavine,46.574550,-122.908178
18,lawrenceville,33.956215,-83.987962
43,essex,44.490505,-73.111243
50,louisa,38.114254,-82.603212
37,athens,39.329240,-82.101255
41,silsbee,30.349098,-94.177962
44,pecos,31.422912,-103.493229
21,sharon,41.879375,-73.476870
27,manchester,40.063151,-76.718300
49,meridian,32.364310,-88.703656
16,soledad,36.424687,-121.326319
46,senatobia,34.617603,-89.968701
42,missouri city,29.618567,-95.537722
31,columbia,39.203714,-76.861046
35,palmetto,27.521427,-82.572319
35,etna,39.957340,-82.682639
46,ainsworth,42.544999,-99.861513
50,williamstown,39.686226,-74.995168
27,stafford,38.422069,-77.408309
8,spring hope,35.945154,-78.111934
43,emerald isle,34.677940,-76.950776
47,pearl river,30.376026,-89.748397
9,mount dora,28.802492,-81.644519
39,new sharon,41.466668,-92.647413
23,washington county,45.546962,-123.138602
34,central islip,40.790654,-73.201781
5,champlin,45.188854,-93.397454
